"","phenotype","mean","sd","Test.Model","True.Model","MAF","Power","ES","R2","ES_AB","ES_BB","N_total_at_Alpha_5e-08"
"488","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.38,0.8,0.65,0.508632390805289,0.65,1.3,55.7318680306296
"489","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.39,0.8,0.65,0.513597817370875,0.65,1.3,54.9464677939088
"490","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.4,0.8,0.65,0.518131467713367,0.65,1.3,54.2416913682816
"491","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.41,0.8,0.65,0.522233341832764,0.65,1.3,53.6139027743988
"492","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.42,0.8,0.65,0.525903439729068,0.65,1.3,53.0599490659352
"493","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.43,0.8,0.65,0.529141761402276,0.65,1.3,52.5771146740435
"494","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.44,0.8,0.65,0.53194830685239,0.65,1.3,52.1630831496965
"495","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.45,0.8,0.65,0.53432307607941,0.65,1.3,51.8159053149593
"496","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.46,0.8,0.65,0.536266069083335,0.65,1.3,51.533973029011
"497","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.47,0.8,0.65,0.537777285864165,0.65,1.3,51.3159979356182
"498","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.48,0.8,0.65,0.538856726421902,0.65,1.3,51.1609946934686
"499","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.49,0.8,0.65,0.539504390756543,0.65,1.3,51.0682683054184
"500","smri_vol_scs_wholeb_ROC0_2",0.195038407227152,0.625624850103343,"Additive","Additive",0.5,0.8,0.65,0.539720278868091,0.65,1.3,51.0374052622849
"501","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.01,0.8,0.65,0.000408631639053306,0.65,1.3,96891.4132200647
"502","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.02,0.8,0.65,0.000809008093479272,0.65,1.3,48930.2493410911
"503","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.03,0.8,0.65,0.0012011293632779,0.65,1.3,32949.9903546517
"504","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.04,0.8,0.65,0.00158499544844919,0.65,1.3,24965.1169043222
"505","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.05,0.8,0.65,0.00196060634899313,0.65,1.3,20178.5304843601
"506","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.06,0.8,0.65,0.00232796206490974,0.65,1.3,16991.2029688956
"507","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.07,0.8,0.65,0.00268706259619901,0.65,1.3,14717.8408431294
"508","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.08,0.8,0.65,0.00303790794286094,0.65,1.3,13015.8012737832
"509","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.09,0.8,0.65,0.00338049810489553,0.65,1.3,11694.7308109774
"510","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.1,0.8,0.65,0.00371483308230278,0.65,1.3,10640.4208805043
"511","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.11,0.8,0.65,0.00404091287508269,0.65,1.3,9780.19665528437
"512","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.12,0.8,0.65,0.00435873748323526,0.65,1.3,9065.61150218414
"513","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.13,0.8,0.65,0.00466830690676049,0.65,1.3,8463.1286183816
"514","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.14,0.8,0.65,0.00496962114565839,0.65,1.3,7948.79626331985
"515","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.15,0.8,0.65,0.00526268019992894,0.65,1.3,7505.05290918446
"516","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.16,0.8,0.65,0.00554748406957215,0.65,1.3,7118.73047138364
"517","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.17,0.8,0.65,0.00582403275458802,0.65,1.3,6779.76229294267
"518","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.18,0.8,0.65,0.00609232625497656,0.65,1.3,6480.32181273941
"519","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.19,0.8,0.65,0.00635236457073775,0.65,1.3,6214.23324561683
"520","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.2,0.8,0.65,0.00660414770187161,0.65,1.3,5976.55907118522
"521","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.21,0.8,0.65,0.00684767564837812,0.65,1.3,5763.30539620605
"522","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.22,0.8,0.65,0.0070829484102573,0.65,1.3,5571.20768644782
"523","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.23,0.8,0.65,0.00730996598750914,0.65,1.3,5397.5724089137
"524","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.24,0.8,0.65,0.00752872838013363,0.65,1.3,5240.15827856598
"525","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.25,0.8,0.65,0.00773923558813079,0.65,1.3,5097.08602155793
"526","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.26,0.8,0.65,0.00794148761150061,0.65,1.3,4966.76897897712
"527","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.27,0.8,0.65,0.00813548445024308,0.65,1.3,4847.85914945678
"528","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.28,0.8,0.65,0.00832122610435823,0.65,1.3,4739.20481263197
"529","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.29,0.8,0.65,0.00849871257384603,0.65,1.3,4639.81693979496
"530","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.3,0.8,0.65,0.00866794385870649,0.65,1.3,4548.84234333411
"531","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.31,0.8,0.65,0.00882891995893961,0.65,1.3,4465.54204531786
"532","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.32,0.8,0.65,0.00898164087454538,0.65,1.3,4389.27372577442
"533","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.33,0.8,0.65,0.00912610660552383,0.65,1.3,4319.47738768628
"534","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.34,0.8,0.65,0.00926231715187493,0.65,1.3,4255.66357905341
"535","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.35,0.8,0.65,0.00939027251359869,0.65,1.3,4197.40366347657
"536","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.36,0.8,0.65,0.00950997269069512,0.65,1.3,4144.32174407666
"537","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.37,0.8,0.65,0.0096214176831642,0.65,1.3,4096.08793137151
"538","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.38,0.8,0.65,0.00972460749100594,0.65,1.3,4052.41271133602
"539","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.39,0.8,0.65,0.00981954211422035,0.65,1.3,4013.04222031796
"540","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.4,0.8,0.65,0.00990622155280741,0.65,1.3,3977.75427272041
"541","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.41,0.8,0.65,0.00998464580676714,0.65,1.3,3946.35501801014
"542","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.42,0.8,0.65,0.0100548148760995,0.65,1.3,3918.67612783287
"543","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.43,0.8,0.65,0.0101167287608046,0.65,1.3,3894.57243323192
"544","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.44,0.8,0.65,0.0101703874608823,0.65,1.3,3873.91994740577
"545","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.45,0.8,0.65,0.0102157909763326,0.65,1.3,3856.61422190955
"546","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.46,0.8,0.65,0.0102529393071557,0.65,1.3,3842.56899441756
"547","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.47,0.8,0.65,0.0102818324533514,0.65,1.3,3831.71509459036
"548","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.48,0.8,0.65,0.0103024704149197,0.65,1.3,3823.9995816742
"549","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.49,0.8,0.65,0.0103148531918607,0.65,1.3,3819.38509350415
"550","smri_vol_scs_aa_ROC0_2",-0.384735963626212,4.52459755982834,"Additive","Additive",0.5,0.8,0.65,0.0103189807841744,0.65,1.3,3817.84939181856
"551","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.01,0.8,0.65,0.00130200637451825,0.65,1.3,30395.5521727367
"552","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.02,0.8,0.65,0.00257770958995533,0.65,1.3,15343.0498640194
"553","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.03,0.8,0.65,0.00382710964631123,0.65,1.3,10327.6794279358
"554","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.04,0.8,0.65,0.00505020654358595,0.65,1.3,7821.64201531124
"555","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.05,0.8,0.65,0.0062470002817795,0.65,1.3,6319.37954055348
"556","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.06,0.8,0.65,0.00741749086089187,0.65,1.3,5319.04078664989
"557","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.07,0.8,0.65,0.00856167828092306,0.65,1.3,4605.54799570701
"558","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.08,0.8,0.65,0.00967956254187308,0.65,1.3,4071.36352048114
"559","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.09,0.8,0.65,0.0107711436437419,0.65,1.3,3656.74537860994
"560","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.1,0.8,0.65,0.0118364215865296,0.65,1.3,3325.84947791385
"561","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.11,0.8,0.65,0.0128753963702361,0.65,1.3,3055.86699506585
"562","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.12,0.8,0.65,0.0138880679948614,0.65,1.3,2831.59306843909
"563","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.13,0.8,0.65,0.0148744364604055,0.65,1.3,2642.5022515824
"564","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.14,0.8,0.65,0.0158345017668685,0.65,1.3,2481.07734729515
"565","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.15,0.8,0.65,0.0167682639142502,0.65,1.3,2341.80671160882
"566","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.16,0.8,0.65,0.0176757229025508,0.65,1.3,2220.55757237751
"567","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.17,0.8,0.65,0.0185568787317703,0.65,1.3,2114.17053321198
"568","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.18,0.8,0.65,0.0194117314019085,0.65,1.3,2020.18924653534
"569","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.19,0.8,0.65,0.0202402809129656,0.65,1.3,1936.67545691649
"570","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.2,0.8,0.65,0.0210425272649415,0.65,1.3,1862.07953540491
"571","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.21,0.8,0.65,0.0218184704578362,0.65,1.3,1795.14800820734
"572","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.22,0.8,0.65,0.0225681104916497,0.65,1.3,1734.85630913169
"573","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.23,0.8,0.65,0.0232914473663821,0.65,1.3,1680.35907937695
"574","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.24,0.8,0.65,0.0239884810820333,0.65,1.3,1630.95289709046
"575","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.25,0.8,0.65,0.0246592116386033,0.65,1.3,1586.04795677854
"576","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.26,0.8,0.65,0.0253036390360921,0.65,1.3,1545.14628944703
"577","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.27,0.8,0.65,0.0259217632744998,0.65,1.3,1507.82482820595
"578","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.28,0.8,0.65,0.0265135843538263,0.65,1.3,1473.72210848872
"579","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.29,0.8,0.65,0.0270791022740716,0.65,1.3,1442.52772611793
"580","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.3,0.8,0.65,0.0276183170352357,0.65,1.3,1413.97391031655
"581","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.31,0.8,0.65,0.0281312286373186,0.65,1.3,1387.82873474104
"582","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.32,0.8,0.65,0.0286178370803204,0.65,1.3,1363.89060891463
"583","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.33,0.8,0.65,0.029078142364241,0.65,1.3,1341.98377921902
"584","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.34,0.8,0.65,0.0295121444890804,0.65,1.3,1321.95463241704
"585","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.35,0.8,0.65,0.0299198434548387,0.65,1.3,1303.66864209888
"586","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.36,0.8,0.65,0.0303012392615157,0.65,1.3,1287.00783402064
"587","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.37,0.8,0.65,0.0306563319091116,0.65,1.3,1271.86867324647
"588","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.38,0.8,0.65,0.0309851213976263,0.65,1.3,1258.16029657487
"589","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.39,0.8,0.65,0.0312876077270598,0.65,1.3,1245.8030295837
"590","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.4,0.8,0.65,0.0315637908974122,0.65,1.3,1234.72713992658
"591","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.41,0.8,0.65,0.0318136709086834,0.65,1.3,1224.87178814361
"592","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.42,0.8,0.65,0.0320372477608734,0.65,1.3,1216.18414484355
"593","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.43,0.8,0.65,0.0322345214539822,0.65,1.3,1208.6186491508
"594","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.44,0.8,0.65,0.0324054919880099,0.65,1.3,1202.13638815217
"595","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.45,0.8,0.65,0.0325501593629563,0.65,1.3,1196.7045809949
"596","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.46,0.8,0.65,0.0326685235788216,0.65,1.3,1192.29615448974
"597","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.47,0.8,0.65,0.0327605846356057,0.65,1.3,1188.88939971976
"598","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.48,0.8,0.65,0.0328263425333087,0.65,1.3,1186.46770137929
"599","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.49,0.8,0.65,0.0328657972719305,0.65,1.3,1185.01933345818
"600","smri_vol_scs_amygdala_ROC0_2",0.810163078636362,2.53477489148981,"Additive","Additive",0.5,0.8,0.65,0.032878948851471,0.65,1.3,1184.53731654106
"601","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.01,0.8,0.65,0.00562598976271136,0.65,1.3,7019.11809168669
"602","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.02,0.8,0.65,0.0111383231665801,0.65,1.3,3535.54408937576
"603","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.03,0.8,0.65,0.0165370002116061,0.65,1.3,2374.83445302906
"604","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.04,0.8,0.65,0.0218220208977895,0.65,1.3,1794.85269250055
"605","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.05,0.8,0.65,0.0269933852251303,0.65,1.3,1447.17190363277
"606","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.06,0.8,0.65,0.0320510931936284,0.65,1.3,1215.65013052134
"607","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.07,0.8,0.65,0.0369951448032838,0.65,1.3,1050.51256107569
"608","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.08,0.8,0.65,0.0418255400540966,0.65,1.3,926.872076805985
"609","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.09,0.8,0.65,0.0465422789460667,0.65,1.3,830.902770276997
"610","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.1,0.8,0.65,0.0511453614791942,0.65,1.3,754.309352922343
"611","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.11,0.8,0.65,0.055634787653479,0.65,1.3,691.813250322176
"612","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.12,0.8,0.65,0.0600105574689212,0.65,1.3,639.895650650463
"613","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.13,0.8,0.65,0.0642726709255207,0.65,1.3,596.120685414359
"614","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.14,0.8,0.65,0.0684211280232776,0.65,1.3,558.748676400818
"615","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.15,0.8,0.65,0.0724559287621918,0.65,1.3,526.504084662848
"616","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.16,0.8,0.65,0.0763770731422633,0.65,1.3,498.430479466892
"617","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.17,0.8,0.65,0.0801845611634922,0.65,1.3,473.796695519055
"618","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.18,0.8,0.65,0.0838783928258785,0.65,1.3,452.034271985456
"619","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.19,0.8,0.65,0.0874585681294221,0.65,1.3,432.69464850684
"620","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.2,0.8,0.65,0.090925087074123,0.65,1.3,415.419203333762
"621","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.21,0.8,0.65,0.0942779496599813,0.65,1.3,399.917852953852
"622","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.22,0.8,0.65,0.0975171558869969,0.65,1.3,385.953489182166
"623","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.23,0.8,0.65,0.10064270575517,0.65,1.3,373.330477182437
"624","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.24,0.8,0.65,0.1036545992645,0.65,1.3,361.886030073029
"625","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.25,0.8,0.65,0.106552836414988,0.65,1.3,351.48365477167
"626","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.26,0.8,0.65,0.109337417206633,0.65,1.3,342.008111541901
"627","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.27,0.8,0.65,0.112008341639435,0.65,1.3,333.361494911443
"628","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.28,0.8,0.65,0.114565609713395,0.65,1.3,325.460155738705
"629","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.29,0.8,0.65,0.117009221428512,0.65,1.3,318.232261519849
"630","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.3,0.8,0.65,0.119339176784786,0.65,1.3,311.615846151603
"631","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.31,0.8,0.65,0.121555475782218,0.65,1.3,305.557238776646
"632","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.32,0.8,0.65,0.123658118420807,0.65,1.3,300.009788948579
"633","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.33,0.8,0.65,0.125647104700554,0.65,1.3,294.932825436018
"634","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.34,0.8,0.65,0.127522434621457,0.65,1.3,290.290800754249
"635","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.35,0.8,0.65,0.129284108183519,0.65,1.3,286.052584486904
"636","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.36,0.8,0.65,0.130932125386737,0.65,1.3,282.190876693718
"637","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.37,0.8,0.65,0.132466486231113,0.65,1.3,278.681718934804
"638","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.38,0.8,0.65,0.133887190716646,0.65,1.3,275.504085203628
"639","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.39,0.8,0.65,0.135194238843337,0.65,1.3,272.639538728298
"640","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.4,0.8,0.65,0.136387630611184,0.65,1.3,270.071943448118
"641","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.41,0.8,0.65,0.13746736602019,0.65,1.3,267.787221200523
"642","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.42,0.8,0.65,0.138433445070352,0.65,1.3,265.773147410973
"643","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.43,0.8,0.65,0.139285867761672,0.65,1.3,264.019179475566
"644","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.44,0.8,0.65,0.140024634094149,0.65,1.3,262.516313146445
"645","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.45,0.8,0.65,0.140649744067784,0.65,1.3,261.256963136592
"646","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.46,0.8,0.65,0.141161197682576,0.65,1.3,260.234864901485
"647","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.47,0.8,0.65,0.141558994938525,0.65,1.3,259.444995168011
"648","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.48,0.8,0.65,0.141843135835632,0.65,1.3,258.883509295066
"649","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.49,0.8,0.65,0.142013620373896,0.65,1.3,258.547693988792
"650","smri_vol_scs_caudate_ROC0_2",-0.06687466172243,1.21940082072071,"Additive","Additive",0.5,0.8,0.65,0.142070448553317,0.65,1.3,258.435934277108
